id,ra,dec,p,p_er,evpa,evpa_er,q,q_er,u,u_er,dist,dist_low,dist_up,Rmag1,date_obs
1621-0143959,294.79034,72.14387,0.01589,0.00472,-15.899999618530273,9.100000381469727,0.01352,0.00478,-0.00835,0.00458,2121.0,1944.0,2331.0,16.24,2016
1619-0139278,295.03755,71.97667,0.02457,0.00481,-22.0,5.800000190734863,0.0177,0.00502,-0.01704,0.00458,1750.0,1606.0,1921.0,16.26,2016
1620-0141170,295.52271,72.06811,0.01268,0.00821,-20.200000762939453,23.799999237060547,0.00966,0.00824,-0.00821,0.00816,1371.0,1279.0,1477.0,16.26,2016
1618-0137881,295.49773,71.87519,0.02381,0.00387,-27.799999237060547,4.699999809265137,0.01348,0.00415,-0.01963,0.00373,755.0,732.0,778.0,16.26,2016
1619-0139575,295.68281,71.98247,0.02071,0.00425,-26.899999618530273,6.099999904632568,0.01222,0.00446,-0.01672,0.00413,1471.0,1374.0,1582.0,16.27,2016
1622-0145258,294.27624,72.27839,0.01013,0.00247,-20.399999618530273,7.300000190734863,0.00765,0.00255,-0.00663,0.00235,2588.0,2256.0,3022.0,16.34,2016
1622-0145453,294.68987,72.29991,0.02817,0.00371,-46.29999923706055,3.799999952316284,-0.00126,0.00384,-0.02814,0.00371,1074.0,1018.0,1137.0,16.34,2016
1620-0140355,293.93912,72.09185,0.01175,0.00578,-8.600000381469727,16.700000762939453,0.01123,0.00556,-0.00346,0.00771,405.0,397.0,414.0,16.38,2016
1622-0145442,294.66203,72.24073,0.0217,0.00539,-10.600000381469727,7.400000095367432,0.02023,0.00513,-0.00784,0.00685,2643.0,2366.0,2988.0,16.39,2016
1620-0140462,294.11959,72.00227,0.01974,0.00962,-24.799999237060547,16.5,0.01278,0.00992,-0.01505,0.0094,2100.0,1880.0,2374.0,16.4,2016
1621-0143619,294.07186,72.19275,0.01667,0.00576,-25.200000762939453,10.800000190734863,0.01064,0.00606,-0.01283,0.00554,4108.0,3419.0,5043.0,16.48,2016
1621-0143635,294.10691,72.12887,0.02208,0.00762,0.699999988079071,10.800000190734863,0.02208,0.00762,5.5E-4,0.00747,2932.0,2544.0,3440.0,16.53,2016
1620-0140544,294.25646,72.04408,0.00767,0.00573,-26.200000762939453,28.399999618530273,0.00469,0.00584,-0.00607,0.00566,1538.0,1416.0,1681.0,16.53,2016
1621-0143777,294.36152,72.11151,0.01669,0.00849,-12.199999809265137,17.399999618530273,0.01518,0.00856,-0.00692,0.00812,809.0,640.0,1088.0,16.57,2016
1620-0140776,294.67986,72.0833,0.02403,0.00827,-4.599999904632568,10.699999809265137,0.02371,0.00828,-0.00386,0.00806,2811.0,2387.0,3389.0,16.63,2016
1622-0145434,294.64475,72.25414,0.01242,0.00545,-52.099998474121094,14.399999618530273,-0.00304,0.00598,-0.01205,0.00541,1745.0,1566.0,1968.0,16.68,2016
1620-0140491,294.1691,72.08721,0.0159,0.00897,-56.400001525878906,19.899999618530273,-0.00614,0.00931,-0.01466,0.00891,2525.0,2158.0,3022.0,16.7,2016
1621-0143572,293.99622,72.13252,0.01972,0.00568,-3.0999999046325684,8.699999809265137,0.01961,0.00568,-0.0021,0.00546,3684.0,3017.0,4611.0,16.75,2016
1622-0145176,294.08869,72.26715,0.0077,0.01213,72.4000015258789,48.70000076293945,-0.00629,0.01213,0.00444,0.01213,3558.0,2856.0,4552.0,16.9,2016
